Time Step,Cluster,Dyad Count
48,6,5
49,0,3
49,1,5
49,2,9
49,3,7
49,4,3
49,5,4
49,6,5
50,0,5
50,1,8
50,2,4
50,3,6
50,4,3
50,5,3
50,6,7
51,0,4
51,1,3
51,2,7
51,3,4
51,4,8
51,5,5
51,6,5
52,0,5
52,1,4
52,2,8
52,3,4
52,4,3
52,5,4
52,6,8
53,0,2
53,1,5
53,2,5
53,3,3
53,4,7
53,5,6
53,6,8
54,0,3
54,1,6
54,2,3
54,3,4
54,4,8
54,5,8
54,6,4
55,0,5
55,1,5
55,2,9
55,3,4
55,4,4
55,5,4
55,6,5
56,0,2
56,1,5
56,2,9
56,3,5
56,4,3
56,5,5
56,6,7
57,0,3
57,1,3
57,2,10
57,3,9
57,4,6
57,5,2
57,6,3
58,0,5
58,1,7
58,2,6
58,3,2
58,4,4
58,5,6
58,6,6
59,0,3
59,1,7
59,2,2
59,3,5
59,4,6
59,5,7
59,6,6
60,0,3
60,1,6
60,2,4
60,3,5
60,4,2
60,5,4
60,6,12
61,0,1
61,1,9
61,2,6
61,3,7
61,4,4
61,5,5
61,6,4
62,0,4
62,1,7
62,2,3
62,3,8
62,4,2
62,5,7
62,6,5
63,0,4
63,1,6
63,2,5
63,3,6
63,4,6
63,5,5
63,6,4
64,0,5
64,1,7
64,2,7
64,3,3
64,4,7
64,5,3
64,6,4
65,0,5
65,1,7
65,2,9
65,3,5
65,4,3
65,5,1
65,6,6
66,0,5
66,1,7
66,2,8
66,3,5
66,4,3
66,5,3
66,6,5
67,0,5
67,1,4
67,2,8
67,3,10
67,4,4
67,5,3
67,6,2
68,0,6
68,1,4
68,2,7
68,3,1
68,4,6
68,5,5
68,6,7
69,0,3
69,1,8
69,2,6
69,3,7
69,4,5
69,5,5
69,6,2
70,0,5
70,1,5
70,2,3
70,3,7
70,4,5
70,5,9
70,6,2
71,0,4
71,1,2
71,2,10
71,3,5
71,4,4
71,5,5
71,6,6
72,0,4
72,1,3
72,2,8
72,3,6
72,4,5
72,5,3
72,6,7
73,0,6
73,1,7
73,2,6
73,3,5
73,4,5
73,5,5
73,6,2
74,0,4
74,1,5
74,2,7
74,3,7
74,4,5
74,5,2
74,6,6
75,0,3
75,1,3
75,2,8
75,3,4
75,4,8
75,5,7
75,6,3
76,0,4
76,1,6
76,2,9
76,3,2
76,4,4
76,5,3
76,6,8
77,0,2
77,1,6
77,2,5
77,3,7
77,4,5
77,5,5
77,6,6
78,0,7
78,1,2
78,2,7
78,3,5
78,4,6
78,5,2
78,6,7
79,0,3
79,1,4
79,2,7
79,3,3
79,4,3
79,5,6
79,6,10
80,0,4
80,1,5
80,2,7
80,3,9
80,4,4
80,5,4
80,6,3
81,0,3
81,1,4
81,2,4
81,3,4
81,4,7
81,5,10
81,6,4
82,0,5
82,1,5
82,2,10
82,3,3
82,4,6
82,5,2
82,6,5
83,0,3
83,1,6
83,2,4
83,3,3
83,4,6
83,5,9
83,6,5
84,0,2
84,1,2
84,2,7
84,3,2
84,4,8
84,5,9
84,6,6
85,0,4
85,1,2
85,2,9
85,3,6
85,4,10
85,5,3
85,6,2
86,0,7
86,1,10
86,2,4
86,3,4
86,4,5
86,5,3
86,6,3
87,0,5
87,1,5
87,2,10
87,3,4
87,4,5
87,5,4
87,6,3
88,0,3
88,1,6
88,2,8
88,3,5
88,4,6
88,5,4
88,6,4
89,0,7
89,1,3
89,2,6
89,3,5
89,4,4
89,5,3
89,6,8
90,0,6
90,1,3
90,2,6
90,3,4
90,4,9
90,5,2
90,6,6
91,0,4
91,1,3
91,2,7
91,3,4
91,4,5
91,5,7
91,6,6
92,0,2
92,1,7
92,2,6
92,3,8
92,4,4
92,5,3
92,6,6
93,0,5
93,1,8
93,2,4
93,3,4
93,4,6
93,5,5
93,6,4
94,0,1
94,1,5
94,2,4
94,3,7
94,4,4
94,5,9
94,6,6
95,0,5
95,1,6
95,2,7
95,3,5
95,4,5
95,5,0
95,6,8
96,0,5
96,1,7
96,2,5
96,3,5
96,4,8
96,5,6
96,6,0
97,0,2
97,1,4
97,2,7
97,3,2
97,4,9
97,5,7
97,6,5
98,0,3
98,1,5
98,2,5
98,3,6
98,4,4
98,5,8
98,6,5
99,0,4
99,1,5
99,2,9
99,3,5
99,4,8
99,5,4
99,6,1
100,0,5
100,1,6
100,2,4
100,3,4
100,4,7
100,5,6
100,6,4
101,0,6
101,1,5
101,2,3
101,3,2
101,4,10
101,5,6
101,6,4
102,0,8
102,1,3
102,2,5
102,3,7
102,4,4
102,5,2
102,6,7
103,0,0
103,1,5
103,2,8
103,3,5
103,4,7
103,5,5
103,6,6
104,0,6
104,1,7
104,2,5
104,3,4
104,4,2
104,5,5
104,6,7
105,0,2
105,1,7
105,2,4
105,3,2
105,4,5
105,5,8
105,6,8
106,0,2
106,1,6
106,2,8
106,3,4
106,4,6
106,5,3
106,6,7
107,0,6
107,1,3
107,2,11
107,3,4
107,4,3
107,5,3
107,6,6
108,0,6
108,1,8
108,2,8
108,3,5
108,4,3
108,5,2
108,6,4
109,0,6
109,1,2
109,2,6
109,3,4
109,4,9
109,5,3
109,6,6
110,0,6
110,1,6
110,2,3
110,3,6
110,4,5
110,5,4
110,6,6
111,0,1
111,1,9
111,2,4
111,3,6
111,4,7
111,5,5
111,6,4
112,0,5
112,1,7
112,2,7
112,3,1
112,4,5
112,5,6
112,6,5
113,0,6
113,1,2
113,2,7
113,3,5
113,4,4
113,5,6
113,6,6
114,0,8
114,1,5
114,2,5
114,3,4
114,4,5
114,5,0
114,6,9
115,0,6
115,1,3
115,2,5
115,3,6
115,4,4
115,5,9
115,6,3
116,0,2
116,1,3
116,2,7
116,3,8
116,4,4
116,5,5
116,6,7
117,0,2
117,1,4
117,2,7
117,3,10
117,4,4
117,5,4
117,6,5
118,0,10
118,1,6
118,2,4
118,3,5
118,4,5
118,5,3
118,6,3
119,0,0
119,1,8
119,2,7
119,3,7
119,4,4
119,5,3
119,6,7
120,0,7
120,1,7
120,2,5
120,3,6
120,4,2
120,5,4
120,6,5
121,0,2
121,1,11
121,2,6
121,3,5
121,4,5
121,5,4
121,6,3
122,0,9
122,1,13
122,2,5
122,3,2
122,4,2
122,5,2
122,6,3
123,0,8
123,1,7
123,2,2
123,3,5
123,4,2
123,5,4
123,6,8
124,0,2
124,1,5
124,2,8
124,3,10
124,4,5
124,5,3
124,6,3
125,0,7
125,1,10
125,2,7
125,3,2
125,4,3
125,5,2
125,6,5
126,0,2
126,1,4
126,2,6
126,3,3
126,4,6
126,5,9
126,6,6
127,0,5
127,1,5
127,2,7
127,3,6
127,4,3
127,5,9
127,6,1
