Time Step,Cluster,Dyad Count
86,0,11
86,1,10
86,2,9
86,3,6
87,0,12
87,1,5
87,2,6
87,3,13
88,0,12
88,1,10
88,2,2
88,3,12
89,0,8
89,1,9
89,2,6
89,3,13
90,0,10
90,1,5
90,2,5
90,3,16
91,0,13
91,1,8
91,2,6
91,3,9
92,0,10
92,1,9
92,2,7
92,3,10
93,0,11
93,1,8
93,2,6
93,3,11
94,0,11
94,1,13
94,2,3
94,3,9
95,0,10
95,1,11
95,2,5
95,3,10
96,0,8
96,1,10
96,2,9
96,3,9
97,0,10
97,1,7
97,2,7
97,3,12
98,0,13
98,1,8
98,2,4
98,3,11
99,0,9
99,1,10
99,2,5
99,3,12
100,0,14
100,1,11
100,2,4
100,3,7
101,0,8
101,1,4
101,2,12
101,3,12
102,0,5
102,1,9
102,2,7
102,3,15
103,0,10
103,1,10
103,2,7
103,3,9
104,0,9
104,1,13
104,2,3
104,3,11
105,0,13
105,1,10
105,2,5
105,3,8
106,0,9
106,1,11
106,2,4
106,3,12
107,0,11
107,1,8
107,2,3
107,3,14
108,0,13
108,1,10
108,2,6
108,3,7
109,0,9
109,1,8
109,2,8
109,3,11
110,0,12
110,1,8
110,2,8
110,3,8
111,0,8
111,1,7
111,2,7
111,3,14
112,0,11
112,1,11
112,2,5
112,3,9
113,0,5
113,1,13
113,2,6
113,3,12
114,0,8
114,1,10
114,2,5
114,3,13
115,0,9
115,1,11
115,2,4
115,3,12
116,0,11
116,1,9
116,2,3
116,3,13
117,0,4
117,1,15
117,2,7
117,3,10
118,0,9
118,1,9
118,2,5
118,3,13
119,0,13
119,1,9
119,2,5
119,3,9
120,0,11
120,1,8
120,2,3
120,3,14
121,0,9
121,1,9
121,2,8
121,3,10
122,0,8
122,1,9
122,2,6
122,3,13
123,0,6
123,1,13
123,2,6
123,3,11
124,0,5
124,1,12
124,2,5
124,3,14
125,0,10
125,1,14
125,2,5
125,3,7
126,0,7
126,1,9
126,2,7
126,3,13
127,0,12
127,1,8
127,2,5
127,3,11
