Time Step,Cluster,Dyad Count
62,4,1
62,5,4
63,0,6
63,1,6
63,2,6
63,3,9
63,4,4
63,5,5
64,0,5
64,1,10
64,2,9
64,3,4
64,4,6
64,5,2
65,0,8
65,1,4
65,2,11
65,3,5
65,4,3
65,5,5
66,0,6
66,1,7
66,2,11
66,3,4
66,4,2
66,5,6
67,0,7
67,1,3
67,2,11
67,3,8
67,4,3
67,5,4
68,0,8
68,1,3
68,2,7
68,3,5
68,4,5
68,5,8
69,0,4
69,1,9
69,2,9
69,3,6
69,4,5
69,5,3
70,0,5
70,1,5
70,2,5
70,3,14
70,4,5
70,5,2
71,0,5
71,1,3
71,2,11
71,3,8
71,4,2
71,5,7
72,0,5
72,1,4
72,2,6
72,3,7
72,4,5
72,5,9
73,0,8
73,1,7
73,2,8
73,3,2
73,4,6
73,5,5
74,0,3
74,1,5
74,2,10
74,3,6
74,4,5
74,5,7
75,0,5
75,1,3
75,2,8
75,3,8
75,4,7
75,5,5
76,0,4
76,1,6
76,2,8
76,3,3
76,4,3
76,5,12
77,0,3
77,1,7
77,2,7
77,3,9
77,4,4
77,5,6
78,0,7
78,1,2
78,2,8
78,3,6
78,4,6
78,5,7
79,0,4
79,1,7
79,2,6
79,3,7
79,4,3
79,5,9
80,0,4
80,1,5
80,2,8
80,3,11
80,4,4
80,5,4
81,0,3
81,1,4
81,2,8
81,3,10
81,4,7
81,5,4
82,0,5
82,1,5
82,2,11
82,3,3
82,4,7
82,5,5
83,0,5
83,1,5
83,2,5
83,3,7
83,4,6
83,5,8
84,0,2
84,1,4
84,2,7
84,3,8
84,4,7
84,5,8
85,0,4
85,1,6
85,2,8
85,3,8
85,4,8
85,5,2
86,0,6
86,1,12
86,2,5
86,3,5
86,4,4
86,5,4
87,0,5
87,1,5
87,2,10
87,3,7
87,4,5
87,5,4
88,0,6
88,1,7
88,2,8
88,3,5
88,4,5
88,5,5
89,0,8
89,1,4
89,2,7
89,3,7
89,4,3
89,5,7
90,0,5
90,1,3
90,2,8
90,3,7
90,4,7
90,5,6
91,0,5
91,1,5
91,2,7
91,3,9
91,4,5
91,5,5
92,0,4
92,1,8
92,2,7
92,3,8
92,4,3
92,5,6
93,0,4
93,1,8
93,2,5
93,3,8
93,4,6
93,5,5
94,0,1
94,1,6
94,2,7
94,3,10
94,4,4
94,5,8
95,0,5
95,1,7
95,2,9
95,3,3
95,4,5
95,5,7
96,0,7
96,1,5
96,2,6
96,3,10
96,4,8
96,5,0
97,0,3
97,1,3
97,2,7
97,3,9
97,4,8
97,5,6
98,0,6
98,1,5
98,2,6
98,3,9
98,4,5
98,5,5
99,0,8
99,1,3
99,2,9
99,3,5
99,4,8
99,5,3
100,0,7
100,1,6
100,2,6
100,3,4
100,4,6
100,5,7
101,0,6
101,1,4
101,2,4
101,3,6
101,4,9
101,5,7
102,0,9
102,1,5
102,2,5
102,3,7
102,4,4
102,5,6
103,0,1
103,1,5
103,2,9
103,3,8
103,4,6
103,5,7
104,0,5
104,1,9
104,2,5
104,3,7
104,4,2
104,5,8
105,0,5
105,1,7
105,2,4
105,3,5
105,4,5
105,5,10
106,0,4
106,1,7
106,2,7
106,3,4
106,4,6
106,5,8
107,0,6
107,1,3
107,2,11
107,3,6
107,4,3
107,5,7
108,0,8
108,1,6
108,2,9
108,3,7
108,4,3
108,5,3
109,0,6
109,1,3
109,2,6
109,3,7
109,4,9
109,5,5
110,0,6
110,1,8
110,2,3
110,3,8
110,4,4
110,5,7
111,0,4
111,1,7
111,2,5
111,3,8
111,4,7
111,5,5
112,0,7
112,1,5
112,2,8
112,3,4
112,4,5
112,5,7
113,0,6
113,1,3
113,2,7
113,3,9
113,4,3
113,5,8
114,0,8
114,1,5
114,2,5
114,3,4
114,4,5
114,5,9
115,0,7
115,1,4
115,2,6
115,3,11
115,4,4
115,5,4
116,0,3
116,1,3
116,2,9
116,3,10
116,4,3
116,5,8
117,0,3
117,1,5
117,2,8
117,3,10
117,4,4
117,5,6
118,0,9
118,1,7
118,2,3
118,3,6
118,4,6
118,5,5
119,0,2
119,1,7
119,2,7
119,3,9
119,4,4
119,5,7
120,0,8
120,1,7
120,2,6
120,3,6
120,4,2
120,5,7
121,0,2
121,1,11
121,2,6
121,3,7
121,4,5
121,5,5
122,0,10
122,1,13
122,2,5
122,3,2
122,4,2
122,5,4
123,0,9
123,1,7
123,2,5
123,3,5
123,4,2
123,5,8
124,0,2
124,1,8
124,2,10
124,3,7
124,4,3
124,5,6
125,0,9
125,1,7
125,2,7
125,3,4
125,4,3
125,5,6
126,0,2
126,1,7
126,2,11
126,3,6
126,4,5
126,5,5
127,0,5
127,1,6
127,2,11
127,3,8
127,4,3
127,5,3
