Time Step,Cluster,Dyad Count
56,1,5
56,2,8
56,3,7
56,4,11
57,0,6
57,1,7
57,2,7
57,3,5
57,4,11
58,0,9
58,1,7
58,2,5
58,3,6
58,4,9
59,0,7
59,1,9
59,2,7
59,3,8
59,4,5
60,0,9
60,1,7
60,2,3
60,3,7
60,4,10
61,0,10
61,1,7
61,2,3
61,3,6
61,4,10
62,0,14
62,1,11
62,2,2
62,3,6
62,4,3
63,0,8
63,1,6
63,2,5
63,3,9
63,4,8
64,0,10
64,1,2
64,2,6
64,3,7
64,4,11
65,0,8
65,1,6
65,2,3
65,3,8
65,4,11
66,0,14
66,1,6
66,2,3
66,3,2
66,4,11
67,0,6
67,1,3
67,2,7
67,3,7
67,4,13
68,0,14
68,1,8
68,2,4
68,3,4
68,4,6
69,0,10
69,1,6
69,2,7
69,3,6
69,4,7
70,0,8
70,1,7
70,2,7
70,3,8
70,4,6
71,0,6
71,1,13
71,2,3
71,3,4
71,4,10
72,0,4
72,1,9
72,2,7
72,3,6
72,4,10
73,0,14
73,1,7
73,2,6
73,3,4
73,4,5
74,0,5
74,1,3
74,2,6
74,3,10
74,4,12
75,0,5
75,1,7
75,2,8
75,3,7
75,4,9
76,0,7
76,1,8
76,2,4
76,3,5
76,4,12
77,0,5
77,1,9
77,2,8
77,3,8
77,4,6
78,0,7
78,1,7
78,2,10
78,3,5
78,4,7
79,0,6
79,1,7
79,2,7
79,3,6
79,4,10
80,0,5
80,1,10
80,2,5
80,3,6
80,4,10
81,0,5
81,1,6
81,2,8
81,3,9
81,4,8
82,0,8
82,1,6
82,2,2
82,3,9
82,4,11
83,0,12
83,1,6
83,2,5
83,3,8
83,4,5
84,0,3
84,1,8
84,2,10
84,3,10
84,4,5
85,0,2
85,1,6
85,2,14
85,3,5
85,4,9
86,0,12
86,1,4
86,2,8
86,3,7
86,4,5
87,0,7
87,1,6
87,2,6
87,3,9
87,4,8
88,0,11
88,1,6
88,2,4
88,3,6
88,4,9
89,0,7
89,1,10
89,2,5
89,3,6
89,4,8
90,0,9
90,1,10
90,2,5
90,3,5
90,4,7
91,0,8
91,1,6
91,2,6
91,3,7
91,4,9
92,0,11
92,1,4
92,2,5
92,3,7
92,4,9
93,0,9
93,1,8
93,2,8
93,3,4
93,4,7
94,0,7
94,1,6
94,2,4
94,3,10
94,4,9
95,0,11
95,1,5
95,2,6
95,3,5
95,4,9
96,0,7
96,1,7
96,2,9
96,3,6
96,4,7
97,0,4
97,1,12
97,2,7
97,3,6
97,4,7
98,0,7
98,1,10
98,2,4
98,3,9
98,4,6
99,0,10
99,1,9
99,2,5
99,3,3
99,4,9
100,0,8
100,1,4
100,2,8
100,3,7
100,4,9
101,0,7
101,1,7
101,2,13
101,3,4
101,4,5
102,0,10
102,1,10
102,2,6
102,3,3
102,4,7
103,0,9
103,1,6
103,2,6
103,3,6
103,4,9
104,0,11
104,1,7
104,2,4
104,3,4
104,4,10
105,0,10
105,1,5
105,2,5
105,3,10
105,4,6
106,0,10
106,1,6
106,2,4
106,3,6
106,4,10
107,0,10
107,1,8
107,2,3
107,3,7
107,4,8
108,0,11
108,1,4
108,2,6
108,3,5
108,4,10
109,0,9
109,1,4
109,2,9
109,3,6
109,4,8
110,0,8
110,1,6
110,2,10
110,3,4
110,4,8
111,0,11
111,1,7
111,2,7
111,3,4
111,4,7
112,0,9
112,1,6
112,2,7
112,3,4
112,4,10
113,0,6
113,1,7
113,2,3
113,3,7
113,4,13
114,0,12
114,1,6
114,2,6
114,3,5
114,4,7
115,0,7
115,1,11
115,2,4
115,3,7
115,4,7
116,0,5
116,1,12
116,2,2
116,3,10
116,4,7
117,0,6
117,1,7
117,2,6
117,3,2
117,4,15
118,0,11
118,1,8
118,2,5
118,3,3
118,4,9
119,0,9
119,1,7
119,2,6
119,3,6
119,4,8
120,0,10
120,1,8
120,2,4
120,3,7
120,4,7
121,0,10
121,1,5
121,2,7
121,3,4
121,4,10
122,0,17
122,1,7
122,2,4
122,3,3
122,4,5
123,0,5
123,1,11
123,2,6
123,3,4
123,4,10
124,0,8
124,1,7
124,2,5
124,3,6
124,4,10
125,0,10
125,1,2
125,2,6
125,3,6
125,4,12
126,0,7
126,1,8
126,2,7
126,3,5
126,4,9
127,0,10
127,1,7
127,2,7
127,3,6
127,4,6
