Time Step,Cluster,Dyad Count
114,1,12
114,2,8
114,3,9
115,0,7
115,1,5
115,2,12
115,3,12
116,0,6
116,1,5
116,2,18
116,3,7
117,0,4
117,1,10
117,2,16
117,3,6
118,0,12
118,1,5
118,2,11
118,3,8
119,0,6
119,1,10
119,2,12
119,3,8
120,0,8
120,1,8
120,2,12
120,3,8
121,0,7
121,1,8
121,2,15
121,3,6
122,0,18
122,1,9
122,2,6
122,3,3
123,0,8
123,1,8
123,2,14
123,3,6
124,0,8
124,1,6
124,2,14
124,3,8
125,0,13
125,1,6
125,2,11
125,3,6
126,0,2
126,1,11
126,2,14
126,3,9
127,0,7
127,1,4
127,2,11
127,3,14
